"aws_ingest_ts_utc","device_id","firmware_ver","msg_id","event_ts_utc","truck_id","stop_seq","event_type","delta_payload_kg","payload_kg","gross_weight_kg","lat","lon","speed_kmh","engine_on","battery_v","rssi_dbm","temperature_c"
"2026-04-02T12:01:03Z","rpi4-TRK-001","1.8.3","msg-00000132","2026-04-02T12:01:00Z","TRUCK-001","132","unloading","-212","35","7532","-34,2844","-58,0785","0","1","11,83","-68","20,3"
"2026-04-02T12:10:02Z","rpi4-TRK-001","1.8.3","msg-00000133","2026-04-02T12:10:00Z","TRUCK-001","133","loading","1955","1990","9433","-34,2809","-58,0793","0","1","12,1","-62","21,4"
"2026-04-02T12:27:01Z","rpi4-TRK-001","1.8.3","msg-00000134","2026-04-02T12:27:00Z","TRUCK-001","134","moving","0","1990","9437","-34,2789","-58,0748","33,7","1","11,74","-90","26,2"
"2026-04-02T12:38:09Z","rpi4-TRK-001","1.8.3","msg-00000135","2026-04-02T12:38:00Z","TRUCK-001","135","moving","0","1990","9436","-34,2756","-58,075","20,2","1","11,92","-65","19,5"
"2026-04-02T12:45:11Z","rpi4-TRK-001","1.8.3","msg-00000136","2026-04-02T12:45:00Z","TRUCK-001","136","unloading","-1128","862","8342","-34,2733","-58,0694","0","1","11,9","-63","41,6"
"2026-04-02T12:56:03Z","rpi4-TRK-001","1.8.3","msg-00000137","2026-04-02T12:56:00Z","TRUCK-001","137","moving","0","862","8313","-34,2713","-58,0714","29,1","1","12,08","-73","36,5"
"2026-04-02T13:05:02Z","rpi4-TRK-001","1.8.3","msg-00000138","2026-04-02T13:05:00Z","TRUCK-001","138","moving","0","862","8308","-34,273","-58,0667","37,2","1","11,94","-74","19,8"
"2026-04-02T13:21:11Z","rpi4-TRK-001","1.8.3","msg-00000139","2026-04-02T13:21:00Z","TRUCK-001","139","moving","0","862","8346","-34,266","-58,0672","38,1","1","12,06","-91","19,6"
"2026-04-02T13:28:11Z","rpi4-TRK-001","1.8.3","msg-00000140","2026-04-02T13:28:00Z","TRUCK-001","140","unloading","-651","211","7690","-34,2671","-58,0646","0","1","11,91","-92","21,6"
"2026-04-02T13:49:06Z","rpi4-TRK-001","1.8.3","msg-00000141","2026-04-02T13:49:00Z","TRUCK-001","141","moving","0","211","7673","-34,2658","-58,0617","48,7","1","11,8","-75","23,6"
"2026-04-02T14:06:06Z","rpi4-TRK-001","1.8.3","msg-00000142","2026-04-02T14:06:00Z","TRUCK-001","142","moving","0","211","7656","-34,2614","-58,0564","44,8","1","11,93","-78","20,6"
"2026-04-02T14:27:01Z","rpi4-TRK-001","1.8.3","msg-00000143","2026-04-02T14:27:00Z","TRUCK-001","143","moving","0","211","7658","-34,2586","-58,0521","55,1","1","11,98","-66","37,8"
"2026-04-02T14:48:08Z","rpi4-TRK-001","1.8.3","msg-00000144","2026-04-02T14:48:00Z","TRUCK-001","144","unloading","-188","23","7452","-34,2578","-58,0535","0","1","11,73","-66","35,6"
"2026-04-02T15:00:05Z","rpi4-TRK-001","1.8.3","msg-00000145","2026-04-02T15:00:00Z","TRUCK-001","145","moving","0","23","7453","-34,255","-58,0496","45,5","1","12,04","-84","36,5"
"2026-04-02T15:09:01Z","rpi4-TRK-001","1.8.3","msg-00000146","2026-04-02T15:09:00Z","TRUCK-001","146","moving","0","23","7489","-34,2549","-58,0485","70,3","1","12,06","-60","18,4"
"2026-04-02T15:18:06Z","rpi4-TRK-001","1.8.3","msg-00000147","2026-04-02T15:18:00Z","TRUCK-001","147","loading","1027","1050","8488","-34,2484","-58,0437","0","1","11,94","-81","37,5"
"2026-04-02T15:34:04Z","rpi4-TRK-001","1.8.3","msg-00000148","2026-04-02T15:34:00Z","TRUCK-001","148","unloading","-199","851","8302","-34,2517","-58,0401","0","1","12,04","-61","40,4"
"2026-04-02T15:49:11Z","rpi4-TRK-001","1.8.3","msg-00000149","2026-04-02T15:49:00Z","TRUCK-001","149","moving","0","851","8288","-34,2481","-58,0392","77,7","1","11,76","-89","31,5"
"2026-04-02T16:10:09Z","rpi4-TRK-001","1.8.3","msg-00000150","2026-04-02T16:10:00Z","TRUCK-001","150","moving","0","851","8307","-34,2421","-58,036","57,3","1","11,98","-85","21"
"2026-04-02T16:24:05Z","rpi4-TRK-001","1.8.3","msg-00000151","2026-04-02T16:24:00Z","TRUCK-001","151","moving","0","851","8282","-34,2415","-58,0345","80,8","1","11,74","-87","22,5"
"2026-04-02T16:32:02Z","rpi4-TRK-001","1.8.3","msg-00000152","2026-04-02T16:32:00Z","TRUCK-001","152","unloading","-811","40","7524","-34,2404","-58,0321","0","1","11,65","-60","22,8"
"2026-04-02T16:48:05Z","rpi4-TRK-001","1.8.3","msg-00000153","2026-04-02T16:48:00Z","TRUCK-001","153","moving","0","40","7516","-34,2387","-58,0321","31,5","1","11,76","-86","30,4"
"2026-04-02T17:00:06Z","rpi4-TRK-001","1.8.3","msg-00000154","2026-04-02T17:00:00Z","TRUCK-001","154","loading","970","1010","8446","-34,2354","-58,0282","0","1","11,95","-62","28,6"
"2026-04-02T17:18:02Z","rpi4-TRK-001","1.8.3","msg-00000155","2026-04-02T17:18:00Z","TRUCK-001","155","moving","0","1010","8505","-34,2355","-58,0274","59,4","1","11,72","-90","38,3"
"2026-04-02T17:33:09Z","rpi4-TRK-001","1.8.3","msg-00000156","2026-04-02T17:33:00Z","TRUCK-001","156","unloading","-342","668","8159","-34,2352","-58,0221","0","1","11,79","-69","23"
"2026-04-02T17:49:01Z","rpi4-TRK-001","1.8.3","msg-00000157","2026-04-02T17:49:00Z","TRUCK-001","157","moving","0","668","8158","-34,2274","-58,0187","59,6","1","11,88","-78","24,6"
"2026-04-02T17:57:01Z","rpi4-TRK-001","1.8.3","msg-00000158","2026-04-02T17:57:00Z","TRUCK-001","158","moving","0","668","8103","-34,2312","-58,0165","72,8","1","11,61","-84","36,6"
"2026-04-02T18:13:06Z","rpi4-TRK-001","1.8.3","msg-00000159","2026-04-02T18:13:00Z","TRUCK-001","159","moving","0","668","8128","-34,2238","-58,0158","32","1","11,9","-80","32,6"
"2026-04-02T18:33:02Z","rpi4-TRK-001","1.8.3","msg-00000160","2026-04-02T18:33:00Z","TRUCK-001","160","unloading","-427","241","7726","-34,2217","-58,0165","0","1","11,75","-81","18,7"
"2026-04-01T06:43:03Z","rpi4-TRK-002","1.8.4","msg-00000161","2026-04-01T06:43:00Z","TRUCK-002","1","moving","0","2139","9572","-34,5602","-58,6472","63,7","1","12,4","-78","29,4"
"2026-04-01T06:55:05Z","rpi4-TRK-002","1.8.4","msg-00000162","2026-04-01T06:55:00Z","TRUCK-002","2","moving","0","2139","9544","-34,5582","-58,6442","34,7","1","12,77","-58","33,7"
"2026-04-01T07:10:07Z","rpi4-TRK-002","1.8.4","msg-00000163","2026-04-01T07:10:00Z","TRUCK-002","3","moving","0","2139","9552","-34,5571","-58,6428","60,4","1","12,5","-59","20,1"
"2026-04-01T07:19:01Z","rpi4-TRK-002","1.8.4","msg-00000164","2026-04-01T07:19:00Z","TRUCK-002","4","unloading","-1329","810","8176","-34,5512","-58,6389","0","1","12,49","-94","31,4"
"2026-04-01T07:28:05Z","rpi4-TRK-002","1.8.4","msg-00000165","2026-04-01T07:28:00Z","TRUCK-002","5","moving","0","810","8189","-34,5535","-58,6416","75,7","1","12,48","-84","26,6"
"2026-04-01T07:38:09Z","rpi4-TRK-002","1.8.4","msg-00000166","2026-04-01T07:38:00Z","TRUCK-002","6","moving","0","810","8203","-34,5499","-58,6379","54,7","1","12,65","-82","41,5"
"2026-04-01T07:54:02Z","rpi4-TRK-002","1.8.4","msg-00000167","2026-04-01T07:54:00Z","TRUCK-002","7","loading","2565","3375","10769","-34,5444","-58,634","0","1","12,46","-74","22,3"
"2026-04-01T08:03:09Z","rpi4-TRK-002","1.8.4","msg-00000168","2026-04-01T08:03:00Z","TRUCK-002","8","unloading","-2222","1153","8557","-34,546","-58,6309","0","1","12,59","-76","23,2"
"2026-04-01T08:13:02Z","rpi4-TRK-002","1.8.4","msg-00000169","2026-04-01T08:13:00Z","TRUCK-002","9","moving","0","1153","8581","-34,5405","-58,6316","54,8","1","12,36","-79","38,7"
"2026-04-01T08:31:05Z","rpi4-TRK-002","1.8.4","msg-00000170","2026-04-01T08:31:00Z","TRUCK-002","10","moving","0","1153","8552","-34,5414","-58,6251","48,6","1","12,37","-69","31,4"
"2026-04-01T08:39:06Z","rpi4-TRK-002","1.8.4","msg-00000171","2026-04-01T08:39:00Z","TRUCK-002","11","moving","0","1153","8568","-34,5355","-58,6244","54,8","1","12,52","-91","29,2"
"2026-04-01T08:49:05Z","rpi4-TRK-002","1.8.4","msg-00000172","2026-04-01T08:49:00Z","TRUCK-002","12","unloading","-221","932","8363","-34,5346","-58,6212","0","1","12,69","-82","36,2"
"2026-04-01T09:09:09Z","rpi4-TRK-002","1.8.4","msg-00000173","2026-04-01T09:09:00Z","TRUCK-002","13","moving","0","932","8335","-34,5345","-58,619","74,2","1","12,6","-87","32,5"
"2026-04-01T09:24:05Z","rpi4-TRK-002","1.8.4","msg-00000174","2026-04-01T09:24:00Z","TRUCK-002","14","loading","914","1846","9259","-34,5319","-58,6156","0","1","12,62","-94","20,2"
"2026-04-01T09:38:02Z","rpi4-TRK-002","1.8.4","msg-00000175","2026-04-01T09:38:00Z","TRUCK-002","15","moving","0","1846","9278","-34,5274","-58,6163","77","1","12,32","-59","27,4"
"2026-04-01T09:52:09Z","rpi4-TRK-002","1.8.4","msg-00000176","2026-04-01T09:52:00Z","TRUCK-002","16","unloading","-690","1156","8586","-34,5273","-58,6152","0","1","12,43","-81","39,7"
"2026-04-01T09:58:05Z","rpi4-TRK-002","1.8.4","msg-00000177","2026-04-01T09:58:00Z","TRUCK-002","17","moving","0","1156","8518","-34,5266","-58,6077","20","1","12,48","-73","26,7"
"2026-04-01T10:11:10Z","rpi4-TRK-002","1.8.4","msg-00000178","2026-04-01T10:11:00Z","TRUCK-002","18","moving","0","1156","8591","-34,5248","-58,6057","70,9","1","12,69","-92","19,6"
"2026-04-01T10:24:04Z","rpi4-TRK-002","1.8.4","msg-00000179","2026-04-01T10:24:00Z","TRUCK-002","19","moving","0","1156","8581","-34,5213","-58,6072","68,1","1","12,56","-93","33,7"
"2026-04-01T10:36:04Z","rpi4-TRK-002","1.8.4","msg-00000180","2026-04-01T10:36:00Z","TRUCK-002","20","unloading","-470","686","8091","-34,5163","-58,6048","0","1","12,35","-76","18,2"
"2026-04-01T10:56:02Z","rpi4-TRK-002","1.8.4","msg-00000181","2026-04-01T10:56:00Z","TRUCK-002","21","loading","1308","1994","9396","-34,5142","-58,6033","0","1","12,6","-67","39,2"
"2026-04-01T11:15:02Z","rpi4-TRK-002","1.8.4","msg-00000182","2026-04-01T11:15:00Z","TRUCK-002","22","moving","0","1994","9374","-34,517","-58,5959","38","1","12,61","-66","34,6"
"2026-04-01T11:29:09Z","rpi4-TRK-002","1.8.4","msg-00000183","2026-04-01T11:29:00Z","TRUCK-002","23","moving","0","1994","9354","-34,5148","-58,5967","37,3","1","12,4","-62","24,2"
"2026-04-01T11:41:08Z","rpi4-TRK-002","1.8.4","msg-00000184","2026-04-01T11:41:00Z","TRUCK-002","24","unloading","-283","1711","9097","-34,5077","-58,5951","0","1","12,42","-78","34,4"
"2026-04-01T12:01:09Z","rpi4-TRK-002","1.8.4","msg-00000185","2026-04-01T12:01:00Z","TRUCK-002","25","moving","0","1711","9104","-34,5099","-58,593","70,5","1","12,64","-81","31,2"
"2026-04-01T12:09:07Z","rpi4-TRK-002","1.8.4","msg-00000186","2026-04-01T12:09:00Z","TRUCK-002","26","moving","0","1711","9074","-34,508","-58,5895","23,9","1","12,54","-72","28,3"
"2026-04-01T12:23:05Z","rpi4-TRK-002","1.8.4","msg-00000187","2026-04-01T12:23:00Z","TRUCK-002","27","moving","0","1711","9114","-34,5065","-58,5877","49,4","1","12,58","-84","32,2"
"2026-04-01T12:31:01Z","rpi4-TRK-002","1.8.4","msg-00000188","2026-04-01T12:31:00Z","TRUCK-002","28","unloading","-1141","570","7998","-34,5037","-58,5864","0","1","12,45","-88","25,9"
"2026-04-01T12:47:01Z","rpi4-TRK-002","1.8.4","msg-00000189","2026-04-01T12:47:00Z","TRUCK-002","29","moving","0","570","7954","-34,5016","-58,5834","62,5","1","12,58","-81","26,5"
"2026-04-01T13:04:04Z","rpi4-TRK-002","1.8.4","msg-00000190","2026-04-01T13:04:00Z","TRUCK-002","30","moving","0","570","8002","-34,4969","-58,5809","49,7","1","12,41","-92","22,4"
"2026-04-01T13:10:02Z","rpi4-TRK-002","1.8.4","msg-00000191","2026-04-01T13:10:00Z","TRUCK-002","31","moving","0","570","7997","-34,4968","-58,5773","50,8","1","12,52","-88","27,3"
"2026-04-01T13:22:05Z","rpi4-TRK-002","1.8.4","msg-00000192","2026-04-01T13:22:00Z","TRUCK-002","32","unloading","-507","63","7483","-34,493","-58,5746","0","1","12,46","-77","36,6"
"2026-04-01T13:31:10Z","rpi4-TRK-002","1.8.4","msg-00000193","2026-04-01T13:31:00Z","TRUCK-002","33","moving","0","63","7492","-34,4924","-58,5722","58,1","1","12,36","-64","32,4"
"2026-04-01T13:48:08Z","rpi4-TRK-002","1.8.4","msg-00000194","2026-04-01T13:48:00Z","TRUCK-002","34","moving","0","63","7426","-34,488","-58,5721","21,5","1","12,4","-86","21,3"
"2026-04-01T14:03:06Z","rpi4-TRK-002","1.8.4","msg-00000195","2026-04-01T14:03:00Z","TRUCK-002","35","loading","986","1049","8458","-34,4885","-58,5668","0","1","12,61","-92","21,3"
"2026-04-01T14:17:11Z","rpi4-TRK-002","1.8.4","msg-00000196","2026-04-01T14:17:00Z","TRUCK-002","36","unloading","-961","88","7477","-34,485","-58,5663","0","1","12,55","-83","25,6"
"2026-04-01T14:32:07Z","rpi4-TRK-002","1.8.4","msg-00000197","2026-04-01T14:32:00Z","TRUCK-002","37","moving","0","88","7488","-34,4816","-58,5643","80,8","1","12,24","-90","29,2"
"2026-04-01T14:44:07Z","rpi4-TRK-002","1.8.4","msg-00000198","2026-04-01T14:44:00Z","TRUCK-002","38","moving","0","88","7461","-34,4818","-58,5617","17,5","1","12,6","-73","26,3"
"2026-04-01T15:01:04Z","rpi4-TRK-002","1.8.4","msg-00000199","2026-04-01T15:01:00Z","TRUCK-002","39","moving","0","88","7522","-34,4811","-58,5595","19,5","1","12,5","-77","41,8"
"2026-04-01T15:16:01Z","rpi4-TRK-002","1.8.4","msg-00000200","2026-04-01T15:16:00Z","TRUCK-002","40","unloading","-193","0","7418","-34,478","-58,5561","0","1","12,48","-77","20,7"
"2026-04-01T15:35:11Z","rpi4-TRK-002","1.8.4","msg-00000201","2026-04-01T15:35:00Z","TRUCK-002","41","moving","0","0","7418","-34,4735","-58,5509","50,2","1","12,24","-62","24,5"
"2026-04-01T15:54:06Z","rpi4-TRK-002","1.8.4","msg-00000202","2026-04-01T15:54:00Z","TRUCK-002","42","loading","1742","1742","9101","-34,4728","-58,5526","0","1","12,37","-64","33,3"
"2026-04-01T16:03:07Z","rpi4-TRK-002","1.8.4","msg-00000203","2026-04-01T16:03:00Z","TRUCK-002","43","moving","0","1742","9104","-34,4698","-58,5464","18","1","12,32","-86","36"
"2026-04-01T16:14:08Z","rpi4-TRK-002","1.8.4","msg-00000204","2026-04-01T16:14:00Z","TRUCK-002","44","unloading","-839","903","8260","-34,4702","-58,5469","0","1","12,55","-72","32,7"
"2026-04-01T16:34:02Z","rpi4-TRK-002","1.8.4","msg-00000205","2026-04-01T16:34:00Z","TRUCK-002","45","moving","0","903","8331","-34,4664","-58,5427","78,2","1","12,5","-88","39,6"
"2026-04-01T16:41:08Z","rpi4-TRK-002","1.8.4","msg-00000206","2026-04-01T16:41:00Z","TRUCK-002","46","moving","0","903","8316","-34,4672","-58,5382","23,6","1","12,24","-79","30,5"
"2026-04-01T16:55:04Z","rpi4-TRK-002","1.8.4","msg-00000207","2026-04-01T16:55:00Z","TRUCK-002","47","moving","0","903","8294","-34,4628","-58,5375","37,9","1","12,48","-59","42,4"
"2026-04-01T17:01:08Z","rpi4-TRK-002","1.8.4","msg-00000208","2026-04-01T17:01:00Z","TRUCK-002","48","unloading","-394","509","7877","-34,4604","-58,5387","0","1","12,38","-64","22,3"
"2026-04-01T17:12:01Z","rpi4-TRK-002","1.8.4","msg-00000209","2026-04-01T17:12:00Z","TRUCK-002","49","loading","1308","1817","9249","-34,4564","-58,5345","0","1","12,44","-71","19,9"
"2026-04-01T17:22:01Z","rpi4-TRK-002","1.8.4","msg-00000210","2026-04-01T17:22:00Z","TRUCK-002","50","moving","0","1817","9180","-34,4544","-58,5312","41,2","1","12,41","-65","29,8"
"2026-04-01T17:43:02Z","rpi4-TRK-002","1.8.4","msg-00000211","2026-04-01T17:43:00Z","TRUCK-002","51","moving","0","1817","9226","-34,4518","-58,5311","81,6","1","12,14","-62","39,7"
"2026-04-01T17:57:03Z","rpi4-TRK-002","1.8.4","msg-00000212","2026-04-01T17:57:00Z","TRUCK-002","52","unloading","-359","1458","8888","-34,4532","-58,5287","0","1","12,44","-58","33,2"
"2026-04-01T18:06:02Z","rpi4-TRK-002","1.8.4","msg-00000213","2026-04-01T18:06:00Z","TRUCK-002","53","moving","0","1458","8866","-34,451","-58,5248","48,8","1","12,38","-93","34,1"
"2026-04-01T18:26:05Z","rpi4-TRK-002","1.8.4","msg-00000214","2026-04-01T18:26:00Z","TRUCK-002","54","moving","0","1458","8877","-34,4471","-58,5234","68,9","1","12,25","-88","36,2"
"2026-04-01T18:46:05Z","rpi4-TRK-002","1.8.4","msg-00000215","2026-04-01T18:46:00Z","TRUCK-002","55","moving","0","1458","8893","-34,4471","-58,5166","41,5","1","12,46","-83","26,7"
"2026-04-01T18:58:06Z","rpi4-TRK-002","1.8.4","msg-00000216","2026-04-01T18:58:00Z","TRUCK-002","56","unloading","-173","1285","8664","-34,4429","-58,5176","0","1","12,47","-86","22,7"
"2026-04-01T19:04:01Z","rpi4-TRK-002","1.8.4","msg-00000217","2026-04-01T19:04:00Z","TRUCK-002","57","moving","0","1285","8660","-34,4406","-58,5137","18","1","12,46","-79","29,2"
"2026-04-01T19:15:04Z","rpi4-TRK-002","1.8.4","msg-00000218","2026-04-01T19:15:00Z","TRUCK-002","58","moving","0","1285","8711","-34,4372","-58,5137","62,4","1","12,39","-77","34,9"
"2026-04-01T19:36:10Z","rpi4-TRK-002","1.8.4","msg-00000219","2026-04-01T19:36:00Z","TRUCK-002","59","moving","0","1285","8675","-34,4393","-58,5095","19,5","1","12,24","-75","33,3"
"2026-04-01T19:50:04Z","rpi4-TRK-002","1.8.4","msg-00000220","2026-04-01T19:50:00Z","TRUCK-002","60","unloading","-1134","151","7560","-34,4366","-58,507","0","1","12,42","-65","29,3"
"2026-04-01T20:03:04Z","rpi4-TRK-002","1.8.4","msg-00000221","2026-04-01T20:03:00Z","TRUCK-002","61","moving","0","151","7574","-34,4326","-58,5054","80,8","1","12,3","-69","40,4"
"2026-04-01T20:23:11Z","rpi4-TRK-002","1.8.4","msg-00000222","2026-04-01T20:23:00Z","TRUCK-002","62","moving","0","151","7541","-34,4307","-58,5001","64,7","1","12,34","-80","41,2"
"2026-04-01T20:31:04Z","rpi4-TRK-002","1.8.4","msg-00000223","2026-04-01T20:31:00Z","TRUCK-002","63","loading","2032","2183","9594","-34,4273","-58,4969","0","1","12,26","-58","42"
"2026-04-01T20:46:09Z","rpi4-TRK-002","1.8.4","msg-00000224","2026-04-01T20:46:00Z","TRUCK-002","64","unloading","-620","1563","8949","-34,4245","-58,4998","0","1","12,35","-70","24,4"
"2026-04-01T21:03:07Z","rpi4-TRK-002","1.8.4","msg-00000225","2026-04-01T21:03:00Z","TRUCK-002","65","moving","0","1563","8956","-34,4226","-58,496","39,4","1","12,38","-67","39,6"
"2026-04-01T21:24:05Z","rpi4-TRK-002","1.8.4","msg-00000226","2026-04-01T21:24:00Z","TRUCK-002","66","moving","0","1563","8950","-34,4203","-58,4897","78,8","1","12,34","-80","29,9"
"2026-04-01T21:42:08Z","rpi4-TRK-002","1.8.4","msg-00000227","2026-04-01T21:42:00Z","TRUCK-002","67","moving","0","1563","8978","-34,4192","-58,4897","25,3","1","12,32","-74","35,7"
"2026-04-01T22:02:09Z","rpi4-TRK-002","1.8.4","msg-00000228","2026-04-01T22:02:00Z","TRUCK-002","68","unloading","-1292","271","7677","-34,4185","-58,4855","0","1","12,14","-81","19,1"
"2026-04-01T22:15:08Z","rpi4-TRK-002","1.8.4","msg-00000229","2026-04-01T22:15:00Z","TRUCK-002","69","moving","0","271","7652","-34,4183","-58,487","65,7","1","12,08","-75","25,3"
"2026-04-01T22:22:04Z","rpi4-TRK-002","1.8.4","msg-00000230","2026-04-01T22:22:00Z","TRUCK-002","70","loading","314","585","8014","-34,4143","-58,4859","0","1","12,41","-84","36,2"
"2026-04-01T22:41:11Z","rpi4-TRK-002","1.8.4","msg-00000231","2026-04-01T22:41:00Z","TRUCK-002","71","moving","0","585","7976","-34,4116","-58,482","20,2","1","12,3","-68","30,2"
"2026-04-01T22:50:01Z","rpi4-TRK-002","1.8.4","msg-00000232","2026-04-01T22:50:00Z","TRUCK-002","72","unloading","-328","257","7681","-34,4094","-58,4797","0","1","12,14","-80","35,5"
"2026-04-01T23:06:05Z","rpi4-TRK-002","1.8.4","msg-00000233","2026-04-01T23:06:00Z","TRUCK-002","73","moving","0","257","7685","-34,408","-58,4766","47,4","1","12,16","-94","24,4"
"2026-04-01T23:26:02Z","rpi4-TRK-002","1.8.4","msg-00000234","2026-04-01T23:26:00Z","TRUCK-002","74","moving","0","257","7624","-34,4078","-58,4741","76,5","1","12,38","-60","32,9"
"2026-04-01T23:34:08Z","rpi4-TRK-002","1.8.4","msg-00000235","2026-04-01T23:34:00Z","TRUCK-002","75","moving","0","257","7690","-34,4049","-58,4713","39,2","1","12,36","-89","32,5"
"2026-04-01T23:42:03Z","rpi4-TRK-002","1.8.4","msg-00000236","2026-04-01T23:42:00Z","TRUCK-002","76","unloading","-190","67","7460","-34,3996","-58,4672","0","1","12,08","-83","37,5"
"2026-04-01T23:54:09Z","rpi4-TRK-002","1.8.4","msg-00000237","2026-04-01T23:54:00Z","TRUCK-002","77","loading","1192","1259","8625","-34,3969","-58,4645","0","1","12,02","-86","40,7"
"2026-04-02T00:14:01Z","rpi4-TRK-002","1.8.4","msg-00000238","2026-04-02T00:14:00Z","TRUCK-002","78","moving","0","1259","8696","-34,3951","-58,4667","45,8","1","12,18","-82","29"
"2026-04-02T00:21:03Z","rpi4-TRK-002","1.8.4","msg-00000239","2026-04-02T00:21:00Z","TRUCK-002","79","moving","0","1259","8622","-34,3974","-58,46","74,8","1","12,18","-65","20"
"2026-04-02T00:34:05Z","rpi4-TRK-002","1.8.4","msg-00000240","2026-04-02T00:34:00Z","TRUCK-002","80","unloading","-814","445","7872","-34,3907","-58,4619","0","1","12,11","-84","20,3"
"2026-04-02T00:40:09Z","rpi4-TRK-002","1.8.4","msg-00000241","2026-04-02T00:40:00Z","TRUCK-002","81","moving","0","445","7841","-34,3895","-58,457","65,5","1","12,18","-61","25,7"
"2026-04-02T00:46:04Z","rpi4-TRK-002","1.8.4","msg-00000242","2026-04-02T00:46:00Z","TRUCK-002","82","moving","0","445","7881","-34,3864","-58,4568","63,7","1","11,99","-81","37,6"
"2026-04-02T00:52:01Z","rpi4-TRK-002","1.8.4","msg-00000243","2026-04-02T00:52:00Z","TRUCK-002","83","moving","0","445","7880","-34,3871","-58,4535","38,1","1","12,36","-65","29,4"
"2026-04-02T01:03:01Z","rpi4-TRK-002","1.8.4","msg-00000244","2026-04-02T01:03:00Z","TRUCK-002","84","unloading","-304","141","7560","-34,3833","-58,4497","0","1","12,33","-93","30,5"
"2026-04-02T01:20:09Z","rpi4-TRK-002","1.8.4","msg-00000245","2026-04-02T01:20:00Z","TRUCK-002","85","moving","0","141","7571","-34,3801","-58,4496","64,9","1","11,98","-93","42,3"
"2026-04-02T01:34:01Z","rpi4-TRK-002","1.8.4","msg-00000246","2026-04-02T01:34:00Z","TRUCK-002","86","moving","0","141","7509","-34,3807","-58,4432","54,1","1","12,25","-65","26,3"
"2026-04-02T01:53:02Z","rpi4-TRK-002","1.8.4","msg-00000247","2026-04-02T01:53:00Z","TRUCK-002","87","moving","0","141","7504","-34,3805","-58,4444","32,4","1","12,34","-80","35,7"
