lat,lon,bin_name
-34.6643,-58.4846,bin886
-34.6643,-58.3894,bin887
-34.6642,-58.3903,bin888
-34.6642,-58.0527,bin889
-34.6641,-58.5218,bin890
-34.6641,-58.0451,bin891
-34.664,-58.486,bin892
-34.664,-58.386,bin893
-34.6637,-58.3837,bin894
-34.6637,-58.1765,bin895
-34.6636,-58.6177,bin896
-34.6636,-58.6011,bin897
-34.6636,-58.5263,bin898
-34.6636,-58.3249,bin899
-34.6634,-58.5748,bin900
-34.6634,-58.4727,bin901
-34.6633,-58.6161,bin902
-34.6632,-58.599,bin903
-34.6632,-58.5441,bin904
-34.6631,-58.3981,bin905
-34.6631,-58.2556,bin906
-34.6628,-58.5384,bin907
-34.6628,-58.3837,bin908
-34.6628,-58.2305,bin909
-34.6627,-58.1318,bin910
-34.6626,-58.3097,bin911
-34.6626,-58.2222,bin912
-34.6626,-58.1933,bin913
-34.6624,-58.3909,bin914
-34.6624,-58.3854,bin915
-34.6624,-58.2221,bin916
-34.6623,-58.4849,bin917
-34.6622,-58.4747,bin918
-34.6621,-58.6132,bin919
-34.6621,-58.481,bin920
-34.6621,-58.4759,bin921
-34.6618,-58.3867,bin922
-34.6616,-58.5146,bin923
-34.6615,-58.3858,bin924
-34.6615,-58.1691,bin925
-34.6612,-58.478,bin926
-34.6612,-58.3233,bin927
-34.6612,-58.2521,bin928
-34.6611,-58.2497,bin929
-34.6609,-58.617,bin930
-34.6609,-58.4825,bin931
-34.6608,-58.4793,bin932
-34.6607,-58.063,bin933
-34.6605,-58.5962,bin934
-34.6605,-58.5358,bin935
-34.6605,-58.5142,bin936
-34.6605,-58.069,bin937
-34.6605,-58.0454,bin938
-34.6604,-58.312,bin939
-34.6602,-58.5216,bin940
-34.6602,-58.2395,bin941
-34.6601,-58.6093,bin942
-34.6601,-58.3793,bin943
-34.6601,-58.2236,bin944
-34.6601,-58.042,bin945
-34.66,-58.5909,bin946
-34.6598,-58.2168,bin947
-34.6597,-58.4684,bin948
-34.6597,-58.3229,bin949
-34.6597,-58.254,bin950
-34.6594,-58.6103,bin951
-34.6594,-58.3848,bin952
-34.6594,-58.1325,bin953
-34.6593,-58.4719,bin954
-34.6592,-58.5744,bin955
-34.6592,-58.1924,bin956
-34.6591,-58.6122,bin957
-34.659,-58.3798,bin958
-34.6588,-58.4699,bin959
-34.6588,-58.3812,bin960
-34.6587,-58.3791,bin961
-34.6587,-58.2338,bin962
-34.6587,-58.066,bin963
-34.6586,-58.3943,bin964
-34.6586,-58.3824,bin965
-34.6585,-58.1938,bin966
-34.6584,-58.4743,bin967
-34.6584,-58.3835,bin968
-34.6584,-58.3792,bin969
-34.6581,-58.5698,bin970
-34.6581,-58.3847,bin971
-34.6581,-58.3783,bin972
-34.658,-58.2489,bin973
-34.6578,-58.214,bin974
-34.6577,-58.2488,bin975
-34.6577,-58.2251,bin976
-34.6576,-58.1645,bin977
-34.6574,-58.5752,bin978
-34.6574,-58.5391,bin979
-34.6574,-58.1299,bin980
-34.6573,-58.6071,bin981
-34.6573,-58.3953,bin982
-34.6573,-58.2443,bin983
-34.6573,-58.2241,bin984
-34.6571,-58.2495,bin985
-34.657,-58.4745,bin986
-34.657,-58.2118,bin987
-34.6569,-58.6107,bin988
-34.6568,-58.1636,bin989
-34.6567,-58.4653,bin990
-34.6566,-58.2448,bin991
-34.6565,-58.3803,bin992
-34.6561,-58.3698,bin993
-34.6561,-58.1871,bin994
-34.656,-58.3715,bin995
-34.656,-58.1828,bin996
-34.6559,-58.6071,bin997
-34.6559,-58.6047,bin998
-34.6559,-58.3748,bin999
-34.6558,-58.3192,bin1000
-34.6557,-58.4752,bin1001
-34.6557,-58.2381,bin1002
-34.6556,-58.4672,bin1003
-34.6555,-58.2358,bin1004
-34.6554,-58.3057,bin1005
-34.6554,-58.1645,bin1006
-34.6553,-58.3685,bin1007
-34.6553,-58.2304,bin1008
-34.6552,-58.4796,bin1009
-34.655,-58.5929,bin1010
-34.655,-58.5331,bin1011
-34.6549,-58.3764,bin1012
-34.6547,-58.4771,bin1013
-34.6547,-58.3816,bin1014
-34.6546,-58.3767,bin1015
-34.6546,-58.2469,bin1016
-34.6546,-58.0551,bin1017
-34.6545,-58.3935,bin1018
-34.6544,-58.3045,bin1019
-34.6544,-58.2126,bin1020
-34.6543,-58.6018,bin1021
-34.6541,-58.2198,bin1022
-34.6541,-58.0412,bin1023
-34.654,-58.5263,bin1024
-34.654,-58.3132,bin1025
-34.6539,-58.3029,bin1026
-34.6537,-58.3938,bin1027
-34.6537,-58.0608,bin1028
-34.6534,-58.3716,bin1029
-34.6533,-58.6019,bin1030
-34.6533,-58.5683,bin1031
-34.6533,-58.5143,bin1032
-34.6533,-58.3807,bin1033
-34.6532,-58.4708,bin1034
-34.6532,-58.0329,bin1035
-34.6531,-58.3754,bin1036
-34.6531,-58.1269,bin1037
-34.653,-58.5993,bin1038
-34.6529,-58.4671,bin1039
-34.6528,-58.5099,bin1040
-34.6528,-58.3749,bin1041
-34.6527,-58.2353,bin1042
-34.6527,-58.2278,bin1043
-34.6527,-58.1791,bin1044
-34.6523,-58.5845,bin1045
-34.6523,-58.4733,bin1046
-34.6523,-58.2416,bin1047
-34.6522,-58.5872,bin1048
-34.6522,-58.1219,bin1049
-34.6521,-58.3741,bin1050
-34.6521,-58.3721,bin1051
-34.6521,-58.3133,bin1052
-34.652,-58.4679,bin1053
-34.6518,-58.4624,bin1054
-34.6517,-58.4608,bin1055
-34.6515,-58.5664,bin1056
-34.6515,-58.4603,bin1057
-34.6515,-58.1566,bin1058
-34.6514,-58.586,bin1059
-34.6513,-58.2342,bin1060
-34.6512,-58.5982,bin1061
-34.6512,-58.3886,bin1062
-34.6511,-58.053,bin1063
-34.6511,-58.0346,bin1064
-34.651,-58.3001,bin1065
-34.651,-58.2439,bin1066
-34.651,-58.1566,bin1067
-34.6509,-58.3908,bin1068
-34.6509,-58.3154,bin1069
-34.6508,-58.509,bin1070
-34.6508,-58.4678,bin1071
-34.6508,-58.2156,bin1072
-34.6506,-58.6019,bin1073
-34.6505,-58.3055,bin1074
-34.6504,-58.3703,bin1075
-34.6504,-58.2984,bin1076
-34.6504,-58.1821,bin1077
-34.6502,-58.0269,bin1078
-34.65,-58.526,bin1079
-34.65,-58.0325,bin1080
-34.6499,-58.459,bin1081
-34.6497,-58.4726,bin1082
-34.6497,-58.1238,bin1083
-34.6495,-58.5241,bin1084
-34.6495,-58.1793,bin1085
-34.6491,-58.3698,bin1086
-34.6491,-58.2103,bin1087
-34.6491,-58.1178,bin1088
-34.6489,-58.5057,bin1089
-34.6489,-58.3659,bin1090
-34.6489,-58.0553,bin1091
-34.6487,-58.5242,bin1092
-34.6486,-58.4695,bin1093
-34.6486,-58.2363,bin1094
-34.6485,-58.4656,bin1095
-34.6485,-58.4591,bin1096
-34.6485,-58.365,bin1097
-34.6484,-58.5946,bin1098
-34.6484,-58.3885,bin1099
-34.6484,-58.3675,bin1100
-34.6484,-58.2376,bin1101
-34.6484,-58.227,bin1102
-34.6484,-58.2159,bin1103
-34.6483,-58.5998,bin1104
-34.6483,-58.2019,bin1105
-34.6482,-58.2313,bin1106
-34.6482,-58.1143,bin1107
-34.6481,-58.3689,bin1108
-34.6481,-58.2073,bin1109
-34.6481,-58.1753,bin1110
-34.6477,-58.1133,bin1111
-34.6476,-58.2347,bin1112
-34.6475,-58.4649,bin1113
-34.6474,-58.5028,bin1114
-34.6473,-58.3695,bin1115
-34.6471,-58.5652,bin1116
-34.647,-58.5567,bin1117
-34.647,-58.2971,bin1118
-34.647,-58.2294,bin1119
-34.6468,-58.5835,bin1120
-34.6467,-58.4634,bin1121
-34.6466,-58.3836,bin1122
-34.6466,-58.1736,bin1123
-34.6465,-58.389,bin1124
-34.6464,-58.4628,bin1125
-34.6463,-58.0463,bin1126
-34.6461,-58.2178,bin1127
-34.646,-58.3714,bin1128
-34.646,-58.0499,bin1129
-34.6459,-58.3808,bin1130
-34.6458,-58.5814,bin1131
-34.6458,-58.3717,bin1132
-34.6457,-58.3076,bin1133
-34.6455,-58.0452,bin1134
-34.6454,-58.2043,bin1135
-34.6453,-58.363,bin1136
-34.6453,-58.1982,bin1137
-34.6452,-58.6002,bin1138
-34.6452,-58.4532,bin1139
-34.6449,-58.4595,bin1140
-34.6449,-58.3713,bin1141
-34.6448,-58.1573,bin1142
-34.6447,-58.4671,bin1143
-34.6447,-58.4568,bin1144
-34.6447,-58.2297,bin1145
-34.6444,-58.3665,bin1146
-34.6444,-58.3634,bin1147
-34.6442,-58.5925,bin1148
-34.6442,-58.211,bin1149
-34.6441,-58.2269,bin1150
-34.6439,-58.5924,bin1151
-34.6439,-58.554,bin1152
-34.6438,-58.5587,bin1153
-34.6438,-58.4515,bin1154
-34.6438,-58.3699,bin1155
-34.6438,-58.1536,bin1156
-34.6436,-58.2888,bin1157
-34.6436,-58.2236,bin1158
-34.6435,-58.5861,bin1159
-34.6435,-58.1497,bin1160
-34.6434,-58.3576,bin1161
-34.6434,-58.2097,bin1162
-34.6433,-58.3644,bin1163
-34.6432,-58.5013,bin1164
-34.6432,-58.4511,bin1165
-34.6432,-58.2328,bin1166
-34.6431,-58.594,bin1167
-34.6429,-58.389,bin1168
-34.6428,-58.4613,bin1169
-34.6428,-58.1108,bin1170
-34.6426,-58.0299,bin1171
-34.6426,-58.0229,bin1172
-34.6425,-58.3571,bin1173
-34.6424,-58.5184,bin1174
-34.6424,-58.2289,bin1175
-34.6423,-58.3625,bin1176
-34.6423,-58.3621,bin1177
-34.6422,-58.461,bin1178
-34.6422,-58.207,bin1179
-34.6421,-58.5538,bin1180
-34.6417,-58.3767,bin1181
-34.6416,-58.3593,bin1182
-34.6415,-58.3628,bin1183
-34.6415,-58.1065,bin1184
-34.6414,-58.292,bin1185
-34.6414,-58.0435,bin1186
-34.6413,-58.5761,bin1187
-34.6413,-58.513,bin1188
-34.6412,-58.2989,bin1189
-34.6412,-58.1692,bin1190
-34.6411,-58.2248,bin1191
-34.641,-58.4584,bin1192
-34.641,-58.3756,bin1193
-34.641,-58.3033,bin1194
-34.6409,-58.3875,bin1195
-34.6409,-58.219,bin1196
-34.6409,-58.1455,bin1197
-34.6408,-58.5187,bin1198
-34.6408,-58.3612,bin1199
-34.6406,-58.4461,bin1200
-34.6406,-58.3708,bin1201
-34.6406,-58.3631,bin1202
-34.6405,-58.5759,bin1203
-34.6405,-58.3712,bin1204
-34.6405,-58.3609,bin1205
-34.6405,-58.3534,bin1206
-34.6405,-58.1944,bin1207
-34.6405,-58.0279,bin1208
-34.6404,-58.5004,bin1209
-34.6404,-58.1724,bin1210
-34.6403,-58.5836,bin1211
-34.6403,-58.3625,bin1212
-34.6402,-58.4947,bin1213
-34.6402,-58.3812,bin1214
-34.6401,-58.2194,bin1215
-34.64,-58.383,bin1216
-34.6399,-58.4579,bin1217
-34.6399,-58.4558,bin1218
-34.6398,-58.5903,bin1219
-34.6397,-58.4601,bin1220
-34.6397,-58.2876,bin1221
-34.6397,-58.2238,bin1222
-34.6396,-58.3746,bin1223
-34.6396,-58.2093,bin1224
-34.6396,-58.2058,bin1225
-34.6395,-58.147,bin1226
-34.6394,-58.5861,bin1227
-34.6394,-58.4453,bin1228
-34.6394,-58.0385,bin1229
-34.6392,-58.4554,bin1230
-34.6391,-58.4565,bin1231
-34.6391,-58.2154,bin1232
-34.6391,-58.1423,bin1233
-34.639,-58.3622,bin1234
-34.6389,-58.5905,bin1235
-34.6387,-58.4941,bin1236
-34.6387,-58.3586,bin1237
-34.6387,-58.354,bin1238
-34.6387,-58.1948,bin1239
-34.6385,-58.3674,bin1240
-34.6384,-58.5853,bin1241
-34.6384,-58.2165,bin1242
-34.6381,-58.2254,bin1243
-34.638,-58.204,bin1244
-34.6379,-58.0212,bin1245
-34.6378,-58.1377,bin1246
-34.6376,-58.3644,bin1247
-34.6376,-58.1048,bin1248
-34.6375,-58.444,bin1249
-34.6374,-58.2102,bin1250
-34.6373,-58.5725,bin1251
-34.6373,-58.3666,bin1252
-34.6373,-58.3595,bin1253
-34.6373,-58.2156,bin1254
-34.6373,-58.2128,bin1255
-34.6373,-58.1639,bin1256
-34.6372,-58.2855,bin1257
-34.6372,-58.0429,bin1258
-34.6372,-58.0384,bin1259
-34.637,-58.489,bin1260
-34.6369,-58.5052,bin1261
-34.6369,-58.3564,bin1262
-34.6369,-58.3552,bin1263
-34.6368,-58.3543,bin1264
-34.6368,-58.3529,bin1265
-34.6368,-58.2214,bin1266
-34.6368,-58.1051,bin1267
-34.6367,-58.2977,bin1268
-34.6366,-58.5857,bin1269
-34.6366,-58.4499,bin1270
-34.6366,-58.0193,bin1271
-34.6365,-58.5534,bin1272
-34.6365,-58.5121,bin1273
-34.6365,-58.4526,bin1274
-34.6364,-58.5476,bin1275
-34.6361,-58.4437,bin1276
-34.636,-58.358,bin1277
-34.636,-58.3532,bin1278
-34.636,-58.212,bin1279
-34.6359,-58.2949,bin1280
-34.6359,-58.1605,bin1281
-34.6358,-58.5141,bin1282
-34.6358,-58.3561,bin1283
-34.6355,-58.2215,bin1284
-34.6353,-58.5024,bin1285
-34.6353,-58.4878,bin1286
-34.6352,-58.3644,bin1287
-34.6352,-58.2822,bin1288
-34.6351,-58.3569,bin1289
-34.635,-58.355,bin1290
-34.6349,-58.4497,bin1291
-34.6349,-58.4433,bin1292
-34.6348,-58.2932,bin1293
-34.6346,-58.57,bin1294
-34.6346,-58.2202,bin1295
-34.6345,-58.2023,bin1296
-34.6342,-58.1973,bin1297
-34.6341,-58.568,bin1298
-34.6341,-58.457,bin1299
-34.634,-58.3803,bin1300
-34.634,-58.2055,bin1301
-34.634,-58.0103,bin1302
-34.6339,-58.191,bin1303
-34.6336,-58.5654,bin1304
-34.6336,-58.3743,bin1305
-34.6335,-58.2886,bin1306
-34.6334,-58.581,bin1307
-34.6334,-58.3501,bin1308
-34.6334,-58.1612,bin1309
-34.6334,-58.1609,bin1310
-34.6333,-58.2003,bin1311
-34.6331,-58.0181,bin1312
-34.633,-58.4366,bin1313
-34.633,-58.3484,bin1314
-34.633,-58.1357,bin1315
-34.633,-58.1047,bin1316
-34.633,-58.0359,bin1317
-34.6328,-58.3452,bin1318
-34.6328,-58.2077,bin1319
-34.6328,-58.188,bin1320
-34.6327,-58.5447,bin1321
-34.6327,-58.2905,bin1322
-34.6326,-58.3509,bin1323
-34.6326,-58.2781,bin1324
-34.6325,-58.3614,bin1325
-34.6322,-58.3639,bin1326
-34.632,-58.4511,bin1327
-34.632,-58.3748,bin1328
-34.632,-58.2072,bin1329
-34.632,-58.1877,bin1330
-34.6317,-58.3504,bin1331
-34.6316,-58.565,bin1332
-34.6316,-58.3549,bin1333
-34.6315,-58.3667,bin1334
-34.6315,-58.3606,bin1335
-34.6313,-58.3539,bin1336
-34.6313,-58.1864,bin1337
-34.6313,-58.1022,bin1338
-34.6313,-58.0994,bin1339
-34.6311,-58.0933,bin1340
-34.631,-58.5587,bin1341
-34.631,-58.0104,bin1342
-34.6309,-58.579,bin1343
-34.6309,-58.4852,bin1344
-34.6309,-58.3482,bin1345
-34.6307,-58.2124,bin1346
-34.6305,-58.4453,bin1347
-34.6305,-58.4416,bin1348
-34.6303,-58.1338,bin1349
-34.6302,-58.5792,bin1350
-34.6302,-58.4418,bin1351
-34.6302,-58.209,bin1352
-34.6298,-58.3577,bin1353
-34.6298,-58.1923,bin1354
-34.6297,-58.2163,bin1355
-34.6295,-58.4506,bin1356
-34.6294,-58.4821,bin1357
-34.6293,-58.448,bin1358
-34.6293,-58.2143,bin1359
-34.6293,-58.0344,bin1360
-34.6292,-58.5753,bin1361
-34.6292,-58.5441,bin1362
-34.6292,-58.5044,bin1363
-34.6292,-58.4814,bin1364
-34.6292,-58.4423,bin1365
-34.6292,-58.3544,bin1366
-34.6292,-58.3473,bin1367
-34.6291,-58.4408,bin1368
-34.6291,-58.1338,bin1369
-34.629,-58.0292,bin1370
-34.6289,-58.3493,bin1371
-34.6288,-58.4381,bin1372
-34.6287,-58.2802,bin1373
-34.6286,-58.3468,bin1374
-34.6286,-58.2756,bin1375
-34.6286,-58.2156,bin1376
-34.6286,-58.1931,bin1377
-34.6285,-58.573,bin1378
-34.6285,-58.2155,bin1379
-34.6284,-58.5709,bin1380
-34.6283,-58.3712,bin1381
-34.6283,-58.3504,bin1382
-34.6282,-58.4762,bin1383
-34.6282,-58.4389,bin1384
-34.6282,-58.2001,bin1385
-34.6282,-58.1334,bin1386
-34.6281,-58.2117,bin1387
-34.6281,-58.2037,bin1388
-34.6281,-58.2033,bin1389
-34.628,-58.438,bin1390
-34.628,-58.2781,bin1391
-34.6279,-58.5756,bin1392
-34.6279,-58.5381,bin1393
-34.6279,-58.5021,bin1394
-34.6279,-58.3654,bin1395
-34.6278,-58.5739,bin1396
-34.6276,-58.0068,bin1397
-34.6275,-58.5428,bin1398
-34.6275,-58.2979,bin1399
-34.6275,-58.1537,bin1400
-34.6274,-58.3619,bin1401
-34.6273,-58.3429,bin1402
-34.6272,-58.5783,bin1403
-34.6272,-58.3513,bin1404
-34.6272,-58.3506,bin1405
-34.6272,-58.34,bin1406
-34.6271,-58.3409,bin1407
-34.6271,-58.0902,bin1408
-34.627,-58.4405,bin1409
-34.6269,-58.1808,bin1410
-34.6268,-58.152,bin1411
-34.6267,-58.3525,bin1412
-34.6267,-58.2016,bin1413
-34.6264,-58.2882,bin1414
-34.6264,-58.2078,bin1415
-34.6263,-58.1827,bin1416
-34.6263,-58.0261,bin1417
-34.6262,-58.4397,bin1418
-34.6262,-58.3573,bin1419
-34.6261,-58.2089,bin1420
-34.6261,-58.0104,bin1421
-34.6259,-58.5595,bin1422
-34.6259,-58.5382,bin1423
-34.6259,-58.4316,bin1424
-34.6259,-58.3575,bin1425
-34.6259,-58.3424,bin1426
-34.6258,-58.3438,bin1427
-34.6257,-58.025,bin1428
-34.6256,-58.3456,bin1429
-34.6254,-58.4424,bin1430
-34.6254,-58.1487,bin1431
-34.6253,-58.5699,bin1432
-34.6253,-58.5556,bin1433
-34.6253,-58.1991,bin1434
-34.6252,-58.5334,bin1435
-34.6252,-58.4759,bin1436
-34.6252,-58.3443,bin1437
-34.6251,-58.1767,bin1438
-34.6251,-58.1558,bin1439
-34.6251,-58.1305,bin1440
-34.625,-58.3712,bin1441
-34.6248,-58.5006,bin1442
-34.6248,-58.3471,bin1443
-34.6248,-58.0889,bin1444
-34.6246,-58.4375,bin1445
-34.6246,-58.3447,bin1446
-34.6246,-58.3386,bin1447
-34.6246,-58.2933,bin1448
-34.6245,-58.5547,bin1449
-34.6245,-58.4347,bin1450
-34.6244,-58.2865,bin1451
-34.6244,-58.2052,bin1452
-34.6243,-58.5682,bin1453
-34.6242,-58.5705,bin1454
-34.6241,-58.1853,bin1455
-34.624,-58.4353,bin1456
-34.6239,-58.4964,bin1457
-34.6238,-58.3618,bin1458
-34.6238,-58.0218,bin1459
-34.6237,-58.2036,bin1460
-34.6237,-58.1949,bin1461
-34.6237,-58.1929,bin1462
-34.6236,-58.0034,bin1463
-34.6235,-58.5709,bin1464
-34.6235,-58.4353,bin1465
-34.6235,-58.2831,bin1466
-34.6235,-58.0924,bin1467
-34.6234,-58.3574,bin1468
-34.6234,-58.3353,bin1469
-34.6232,-58.3642,bin1470
-34.6232,-58.1835,bin1471
-34.6231,-58.4925,bin1472
-34.623,-58.2018,bin1473
-34.6228,-58.5049,bin1474
-34.6228,-58.1232,bin1475
-34.6227,-58.2726,bin1476
-34.6226,-58.344,bin1477
-34.6226,-58.2791,bin1478
-34.6225,-58.3484,bin1479
-34.6224,-58.4359,bin1480
-34.6224,-58.4312,bin1481
-34.6223,-58.4689,bin1482
-34.6223,-58.3424,bin1483
-34.6223,-58.341,bin1484
-34.6223,-58.2746,bin1485
-34.6223,-58.266,bin1486
-34.6223,-58.2001,bin1487
-34.6223,-58.0026,bin1488
-34.6222,-58.2016,bin1489
-34.6221,-58.145,bin1490
-34.622,-58.5338,bin1491
-34.622,-58.4316,bin1492
-34.622,-58.3383,bin1493
-34.622,-58.3309,bin1494
-34.6217,-58.4259,bin1495
-34.6217,-58.0181,bin1496
-34.6215,-58.2058,bin1497
-34.6214,-58.1763,bin1498
-34.6213,-58.5655,bin1499
-34.6213,-58.4275,bin1500
-34.6211,-58.2689,bin1501
-34.6209,-58.1923,bin1502
-34.6208,-58.53,bin1503
-34.6208,-58.434,bin1504
-34.6208,-58.1457,bin1505
-34.6207,-58.3414,bin1506
-34.6206,-58.0818,bin1507
-34.6205,-58.4713,bin1508
-34.6205,-58.2941,bin1509
-34.6203,-58.3359,bin1510
-34.6203,-58.1954,bin1511
-34.6202,-58.4718,bin1512
-34.6202,-58.0016,bin1513
-34.6198,-58.4329,bin1514
-34.6196,-58.429,bin1515
-34.6195,-58.3289,bin1516
-34.6195,-58.124,bin1517
-34.6193,-58.5496,bin1518
-34.6192,-58.4339,bin1519
-34.6192,-58.3551,bin1520
-34.6192,-58.1882,bin1521
-34.6191,-58.3337,bin1522
-34.6191,-58.1739,bin1523
-34.6191,-58.1196,bin1524
-34.619,-58.3319,bin1525
-34.6188,-58.3351,bin1526
-34.6188,-58.1929,bin1527
-34.6188,-58.0844,bin1528
-34.6187,-58.5521,bin1529
-34.6187,-58.3493,bin1530
-34.6186,-58.4255,bin1531
-34.6186,-58.1889,bin1532
-34.6186,-58.1786,bin1533
-34.6185,-58.5641,bin1534
-34.6185,-58.2771,bin1535
-34.6185,-58.1836,bin1536
-34.6184,-58.564,bin1537
-34.6184,-58.3597,bin1538
-34.6184,-58.1937,bin1539
-34.6184,-58.1933,bin1540
-34.6184,-58.0169,bin1541
-34.6183,-58.3551,bin1542
-34.6183,-58.3419,bin1543
-34.6183,-58.3358,bin1544
-34.6183,-58.2886,bin1545
-34.6183,-58.1943,bin1546
-34.6182,-58.3423,bin1547
-34.6181,-58.1215,bin1548
-34.6179,-58.3543,bin1549
-34.6178,-58.4975,bin1550
-34.6178,-58.4902,bin1551
-34.6177,-58.4254,bin1552
-34.6176,-58.3357,bin1553
-34.6176,-58.2012,bin1554
-34.6176,-58.1428,bin1555
-34.6175,-58.4306,bin1556
-34.6175,-58.1973,bin1557
-34.6173,-58.4278,bin1558
-34.6171,-58.5626,bin1559
-34.6171,-58.4893,bin1560
-34.6171,-58.3443,bin1561
-34.6171,-58.3389,bin1562
-34.6171,-58.33,bin1563
-34.6171,-58.3261,bin1564
-34.617,-58.4225,bin1565
-34.6169,-58.1697,bin1566
-34.6169,-58.0172,bin1567
-34.6169,-57.9967,bin1568
-34.6168,-58.2011,bin1569
-34.6167,-58.4285,bin1570
-34.6167,-58.2003,bin1571
-34.6166,-58.2692,bin1572
-34.6165,-58.4254,bin1573
-34.6164,-58.3462,bin1574
-34.6164,-58.199,bin1575
-34.6164,-58.1878,bin1576
-34.6164,-58.1833,bin1577
-34.6163,-58.3374,bin1578
-34.6162,-58.4976,bin1579
-34.6161,-58.526,bin1580
-34.6161,-58.488,bin1581
-34.616,-58.2908,bin1582
-34.6159,-58.5409,bin1583
-34.6159,-58.1387,bin1584
-34.6158,-58.546,bin1585
-34.6158,-58.3432,bin1586
-34.6158,-58.185,bin1587
-34.6157,-58.2622,bin1588
-34.6154,-58.2847,bin1589
-34.6153,-58.1659,bin1590
-34.6152,-58.4916,bin1591
-34.6152,-58.2596,bin1592
-34.6151,-58.5544,bin1593
-34.6151,-58.4665,bin1594
-34.6151,-58.1944,bin1595
-34.6151,-58.1924,bin1596
-34.6148,-58.354,bin1597
-34.6147,-58.4185,bin1598
-34.6147,-57.9961,bin1599
-34.6146,-58.4291,bin1600
-34.6146,-58.3355,bin1601
-34.6145,-58.5616,bin1602
-34.6145,-58.4959,bin1603
-34.6145,-58.3343,bin1604
-34.614,-58.5421,bin1605
-34.614,-58.0795,bin1606
-34.6139,-58.3472,bin1607
-34.6139,-58.3332,bin1608
-34.6139,-58.2872,bin1609
-34.6139,-58.2574,bin1610
-34.6138,-58.1133,bin1611
-34.6137,-58.4181,bin1612
-34.6136,-58.3225,bin1613
-34.6136,-58.1873,bin1614
-34.6136,-58.0829,bin1615
-34.6135,-58.4284,bin1616
-34.6135,-58.4207,bin1617
-34.6134,-58.2644,bin1618
-34.6132,-58.562,bin1619
-34.6132,-58.4883,bin1620
-34.6132,-58.3302,bin1621
-34.6131,-58.556,bin1622
-34.6131,-58.3354,bin1623
-34.6131,-58.3336,bin1624
-34.6131,-58.3287,bin1625
-34.6129,-58.1988,bin1626
-34.6128,-58.523,bin1627
-34.6128,-58.4641,bin1628
-34.6128,-58.1914,bin1629
-34.6127,-58.3268,bin1630
-34.6125,-58.5411,bin1631
-34.6125,-58.2717,bin1632
-34.6124,-58.3309,bin1633
-34.6124,-58.1927,bin1634
-34.6123,-58.5595,bin1635
-34.6123,-58.259,bin1636
-34.6123,-58.0718,bin1637
-34.6122,-58.4667,bin1638
-34.6121,-58.4842,bin1639
-34.6121,-58.345,bin1640
-34.6121,-58.3323,bin1641
-34.6121,-58.1761,bin1642
-34.6119,-58.4847,bin1643
-34.6119,-58.4252,bin1644
-34.6117,-58.3278,bin1645
-34.6116,-58.425,bin1646
-34.6116,-58.2522,bin1647
-34.6116,-57.9924,bin1648
-34.6115,-58.5229,bin1649
-34.6114,-58.3405,bin1650
-34.6114,-58.3396,bin1651
-34.6114,-58.114,bin1652
-34.6113,-58.1579,bin1653
-34.6112,-58.413,bin1654
-34.6111,-58.3219,bin1655
-34.611,-58.4109,bin1656
-34.611,-58.2802,bin1657
-34.611,-58.1852,bin1658
-34.611,-58.1352,bin1659
-34.6109,-58.4233,bin1660
-34.6109,-58.1823,bin1661
-34.6109,-58.0153,bin1662
-34.6109,-58.0071,bin1663
-34.6108,-58.4777,bin1664
-34.6108,-58.3258,bin1665
-34.6108,-58.1837,bin1666
-34.6106,-58.5189,bin1667
-34.6106,-58.4156,bin1668
-34.6106,-58.3408,bin1669
-34.6105,-58.5594,bin1670
-34.6105,-58.4173,bin1671
-34.6105,-58.1878,bin1672
-34.6105,-58.1729,bin1673
-34.6105,-58.1637,bin1674
-34.6104,-58.3242,bin1675
-34.6102,-58.0758,bin1676
-34.6101,-58.1821,bin1677
-34.61,-58.34,bin1678
-34.61,-58.2795,bin1679
-34.61,-58.174,bin1680
-34.61,-58.1304,bin1681
-34.6099,-58.1941,bin1682
-34.6096,-58.4741,bin1683
-34.6096,-58.324,bin1684
-34.6091,-58.1107,bin1685
-34.609,-58.3495,bin1686
-34.609,-58.2513,bin1687
-34.609,-57.9912,bin1688
-34.6087,-57.9864,bin1689
-34.6085,-58.1892,bin1690
-34.6085,-58.1866,bin1691
-34.6084,-58.4255,bin1692
-34.6084,-58.3244,bin1693
-34.6083,-58.3373,bin1694
-34.6082,-58.5537,bin1695
-34.6082,-58.4618,bin1696
-34.6082,-58.1832,bin1697
-34.6082,-58.1356,bin1698
-34.6081,-58.1828,bin1699
-34.6081,-58.1608,bin1700
-34.6078,-58.5184,bin1701
-34.6078,-58.3191,bin1702
-34.6075,-58.5347,bin1703
-34.6075,-58.4871,bin1704
-34.6075,-58.3345,bin1705
-34.6075,-58.1878,bin1706
-34.6074,-58.3478,bin1707
-34.6074,-58.321,bin1708
-34.6074,-58.1801,bin1709
-34.6073,-58.0084,bin1710
-34.6072,-58.276,bin1711
-34.6071,-58.2644,bin1712
-34.6071,-58.1785,bin1713
-34.6071,-58.0051,bin1714
-34.6069,-58.421,bin1715
-34.6069,-58.1769,bin1716
-34.6068,-58.5152,bin1717
-34.6067,-58.3152,bin1718
-34.6067,-58.2622,bin1719
-34.6066,-58.3242,bin1720
-34.6066,-58.1838,bin1721
-34.6066,-58.003,bin1722
-34.6065,-58.4183,bin1723
-34.6065,-58.3257,bin1724
