truck_id,aws_ingest_ts_utc,lat,lon,gross_weight_kg,payload_kg
TRUCK-003,2026-04-01 08:32:11+00:00,-34.6072,-58.276,8580,1047
TRUCK-003,2026-04-01 08:47:09+00:00,-34.605,-58.2736,8633,1047
TRUCK-003,2026-04-01 09:05:11+00:00,-34.6045,-58.2736,8234,695
TRUCK-003,2026-04-01 09:12:06+00:00,-34.6016,-58.268,8226,695
TRUCK-003,2026-04-01 09:31:02+00:00,-34.5981,-58.2647,10210,2620
TRUCK-003,2026-04-01 09:48:05+00:00,-34.5975,-58.2676,10194,2620
TRUCK-003,2026-04-01 10:03:10+00:00,-34.5954,-58.2599,8549,992
TRUCK-003,2026-04-01 10:22:09+00:00,-34.5912,-58.2596,8590,992
TRUCK-003,2026-04-01 10:32:05+00:00,-34.5896,-58.2558,8520,992
TRUCK-003,2026-04-01 10:38:06+00:00,-34.5921,-58.2533,8584,992
TRUCK-003,2026-04-01 10:45:03+00:00,-34.5879,-58.2528,7920,389
TRUCK-003,2026-04-01 11:06:06+00:00,-34.5827,-58.2534,9576,1980
TRUCK-003,2026-04-01 11:12:05+00:00,-34.5818,-58.2467,9541,1980
TRUCK-003,2026-04-01 11:27:11+00:00,-34.5814,-58.2455,9551,1980
TRUCK-003,2026-04-01 11:42:05+00:00,-34.581,-58.243,7566,25
TRUCK-003,2026-04-01 11:59:10+00:00,-34.5752,-58.2436,7631,25
TRUCK-003,2026-04-01 12:07:10+00:00,-34.573,-58.2404,7566,25
TRUCK-003,2026-04-01 12:27:02+00:00,-34.5723,-58.2368,7624,25
TRUCK-003,2026-04-01 12:42:04+00:00,-34.5732,-58.234,7602,0
TRUCK-003,2026-04-01 12:53:11+00:00,-34.5694,-58.2326,7584,0
TRUCK-003,2026-04-01 13:06:07+00:00,-34.5668,-58.2261,7553,0
TRUCK-003,2026-04-01 13:18:11+00:00,-34.5636,-58.2283,7550,0
TRUCK-003,2026-04-01 13:36:01+00:00,-34.5637,-58.2218,7532,0
TRUCK-003,2026-04-01 13:50:06+00:00,-34.5606,-58.2192,7596,0
TRUCK-003,2026-04-01 13:58:04+00:00,-34.5573,-58.2222,7596,0
TRUCK-003,2026-04-01 14:17:03+00:00,-34.5581,-58.2182,9484,1903
TRUCK-003,2026-04-01 14:27:07+00:00,-34.5539,-58.213,8235,630
TRUCK-003,2026-04-01 14:46:04+00:00,-34.5507,-58.214,8176,630
TRUCK-003,2026-04-01 15:00:08+00:00,-34.552,-58.2071,8161,630
TRUCK-003,2026-04-01 15:19:08+00:00,-34.5471,-58.208,8232,630
TRUCK-003,2026-04-01 15:29:03+00:00,-34.5464,-58.2046,8030,426
TRUCK-003,2026-04-01 15:44:04+00:00,-34.5401,-58.2049,8030,426
TRUCK-003,2026-04-01 16:04:07+00:00,-34.5437,-58.1976,9204,1651
TRUCK-003,2026-04-01 16:17:09+00:00,-34.5405,-58.1969,9215,1651
TRUCK-003,2026-04-01 16:38:05+00:00,-34.5349,-58.1973,7863,296
TRUCK-003,2026-04-01 16:49:06+00:00,-34.5375,-58.1909,7851,296
TRUCK-003,2026-04-01 17:10:07+00:00,-34.5315,-58.1881,7841,296
TRUCK-003,2026-04-01 17:26:04+00:00,-34.5278,-58.1865,7898,296
TRUCK-003,2026-04-01 17:45:01+00:00,-34.5296,-58.1882,7588,52
TRUCK-003,2026-04-01 17:59:07+00:00,-34.5285,-58.1823,8511,980
TRUCK-003,2026-04-01 18:13:04+00:00,-34.5261,-58.181,8567,980
TRUCK-003,2026-04-01 18:29:06+00:00,-34.5217,-58.1788,8519,980
TRUCK-003,2026-04-01 18:48:03+00:00,-34.5222,-58.1751,7797,258
TRUCK-003,2026-04-01 19:04:11+00:00,-34.5194,-58.1742,7857,258
TRUCK-003,2026-04-01 19:17:08+00:00,-34.5159,-58.1714,7797,258
TRUCK-003,2026-04-01 19:37:05+00:00,-34.5119,-58.169,7849,258
TRUCK-003,2026-04-01 19:55:05+00:00,-34.5123,-58.1641,7669,88
TRUCK-003,2026-04-01 20:10:10+00:00,-34.5088,-58.1639,7649,88
TRUCK-003,2026-04-01 20:24:11+00:00,-34.5066,-58.1632,7649,88
TRUCK-003,2026-04-01 20:42:11+00:00,-34.5035,-58.1608,7624,88
TRUCK-003,2026-04-01 20:54:06+00:00,-34.506,-58.1591,7576,0
TRUCK-003,2026-04-01 21:05:10+00:00,-34.5003,-58.1542,7551,0
TRUCK-003,2026-04-01 21:11:03+00:00,-34.5013,-58.1531,7565,0
TRUCK-003,2026-04-01 21:30:07+00:00,-34.4974,-58.1519,9322,1777
TRUCK-003,2026-04-01 21:43:03+00:00,-34.4917,-58.1446,8015,471
TRUCK-003,2026-04-01 22:04:08+00:00,-34.4909,-58.145,8044,471
TRUCK-003,2026-04-01 22:11:01+00:00,-34.493,-58.1428,8028,471
TRUCK-003,2026-04-01 22:18:09+00:00,-34.4893,-58.1406,8060,471
TRUCK-003,2026-04-01 22:37:06+00:00,-34.4876,-58.1397,7643,103
TRUCK-003,2026-04-01 22:55:06+00:00,-34.4856,-58.1371,7658,103
TRUCK-003,2026-04-01 23:10:02+00:00,-34.4846,-58.1326,9764,2185
TRUCK-003,2026-04-01 23:26:06+00:00,-34.4828,-58.1328,9746,2185
TRUCK-003,2026-04-01 23:32:02+00:00,-34.4772,-58.131,8728,1181
TRUCK-003,2026-04-01 23:40:03+00:00,-34.478,-58.1261,8726,1181
TRUCK-003,2026-04-01 23:55:07+00:00,-34.4727,-58.1228,8775,1181
TRUCK-003,2026-04-02 00:11:10+00:00,-34.4722,-58.1209,8723,1181
TRUCK-003,2026-04-02 00:17:06+00:00,-34.4674,-58.1197,7621,33
TRUCK-003,2026-04-02 00:34:07+00:00,-34.4662,-58.1173,8352,787
TRUCK-003,2026-04-02 00:55:11+00:00,-34.4649,-58.1131,8359,787
TRUCK-003,2026-04-02 01:09:02+00:00,-34.4608,-58.1139,8356,787
TRUCK-003,2026-04-02 01:28:03+00:00,-34.459,-58.1109,7657,91
TRUCK-003,2026-04-02 01:40:06+00:00,-34.4574,-58.1089,7633,91
TRUCK-003,2026-04-02 01:52:03+00:00,-34.4585,-58.1029,7642,91
TRUCK-003,2026-04-02 02:10:07+00:00,-34.4563,-58.1032,7662,91
TRUCK-003,2026-04-02 02:26:11+00:00,-34.4541,-58.0987,7581,0
TRUCK-003,2026-04-02 02:41:06+00:00,-34.451,-58.0998,7583,0
TRUCK-003,2026-04-02 03:02:01+00:00,-34.4459,-58.0942,7535,0
TRUCK-003,2026-04-02 03:19:01+00:00,-34.4444,-58.0909,7527,0
TRUCK-003,2026-04-02 03:26:07+00:00,-34.4445,-58.0895,7560,0
TRUCK-003,2026-04-02 03:35:05+00:00,-34.443,-58.0899,7574,0
TRUCK-003,2026-04-02 03:53:06+00:00,-34.4416,-58.0847,7554,0
TRUCK-003,2026-04-02 04:03:04+00:00,-34.4358,-58.0855,9976,2448
TRUCK-003,2026-04-02 04:22:02+00:00,-34.4362,-58.0822,9522,1945
TRUCK-003,2026-04-02 04:29:03+00:00,-34.433,-58.0773,9540,1945
TRUCK-003,2026-04-02 04:46:07+00:00,-34.4292,-58.0757,9523,1945
TRUCK-003,2026-04-02 05:02:07+00:00,-34.429,-58.0736,9536,1945
TRUCK-003,2026-04-02 05:10:05+00:00,-34.4257,-58.0717,8059,483
TRUCK-003,2026-04-02 05:16:07+00:00,-34.4268,-58.0711,8036,483
TRUCK-003,2026-04-02 05:34:10+00:00,-34.4203,-58.066,10592,3042
TRUCK-003,2026-04-02 05:41:09+00:00,-34.42,-58.0642,10584,3042
TRUCK-003,2026-04-02 06:01:08+00:00,-34.4204,-58.0614,10161,2597
TRUCK-003,2026-04-02 06:20:01+00:00,-34.4151,-58.0608,10190,2597
TRUCK-003,2026-04-02 06:35:02+00:00,-34.414,-58.059,10171,2597
TRUCK-003,2026-04-02 06:52:02+00:00,-34.4135,-58.0543,10187,2597
TRUCK-003,2026-04-02 07:06:01+00:00,-34.4077,-58.0543,7997,446
TRUCK-003,2026-04-02 07:21:07+00:00,-34.4059,-58.0514,9474,1887
TRUCK-003,2026-04-02 07:33:01+00:00,-34.4062,-58.0486,9447,1887
TRUCK-003,2026-04-02 07:52:08+00:00,-34.4029,-58.044,9427,1887
TRUCK-003,2026-04-02 08:04:04+00:00,-34.4009,-58.0425,8192,598
TRUCK-003,2026-04-02 08:10:06+00:00,-34.3983,-58.0373,8133,598
TRUCK-003,2026-04-02 08:24:03+00:00,-34.3967,-58.0348,8127,598
TRUCK-003,2026-04-02 08:34:01+00:00,-34.3985,-58.0333,8128,598
TRUCK-003,2026-04-02 08:52:09+00:00,-34.3928,-58.0312,7688,83
TRUCK-003,2026-04-02 09:08:10+00:00,-34.3905,-58.029,7663,83
TRUCK-003,2026-04-02 09:24:11+00:00,-34.3892,-58.0262,7627,83
TRUCK-003,2026-04-02 09:33:02+00:00,-34.3856,-58.0259,7656,83
TRUCK-003,2026-04-02 09:53:09+00:00,-34.3846,-58.0245,7568,0
TRUCK-003,2026-04-02 10:12:03+00:00,-34.3825,-58.0197,7537,0
TRUCK-003,2026-04-02 10:21:08+00:00,-34.3809,-58.0171,7543,0
TRUCK-003,2026-04-02 10:39:11+00:00,-34.3816,-58.0137,9824,2231
TRUCK-003,2026-04-02 10:49:08+00:00,-34.3793,-58.0107,8427,892
TRUCK-003,2026-04-02 10:57:03+00:00,-34.3753,-58.0092,8437,892
TRUCK-003,2026-04-02 11:07:03+00:00,-34.3716,-58.0055,8437,892
TRUCK-003,2026-04-02 11:21:07+00:00,-34.368,-58.0049,8451,892
TRUCK-003,2026-04-02 11:31:09+00:00,-34.3691,-58.0035,8215,623
TRUCK-003,2026-04-02 11:47:11+00:00,-34.3662,-58.0011,8177,623
TRUCK-003,2026-04-02 12:00:02+00:00,-34.3616,-57.9985,10102,2531
TRUCK-003,2026-04-02 12:14:07+00:00,-34.3653,-57.9937,10125,2531
TRUCK-003,2026-04-02 12:29:06+00:00,-34.3606,-57.9911,8323,764
TRUCK-003,2026-04-02 12:48:07+00:00,-34.3603,-57.9892,8295,764
TRUCK-003,2026-04-02 13:06:06+00:00,-34.3544,-57.9905,8371,764
TRUCK-003,2026-04-02 13:14:05+00:00,-34.3566,-57.9859,8340,764
TRUCK-003,2026-04-02 13:31:06+00:00,-34.3518,-57.9849,7969,414
TRUCK-003,2026-04-02 13:44:02+00:00,-34.3478,-57.9789,10068,2467
TRUCK-003,2026-04-02 13:53:07+00:00,-34.3491,-57.9801,10029,2467
TRUCK-003,2026-04-02 14:11:02+00:00,-34.3474,-57.9761,10031,2467
TRUCK-003,2026-04-02 14:28:07+00:00,-34.3408,-57.9717,9390,1813
TRUCK-003,2026-04-02 14:44:03+00:00,-34.3408,-57.9721,9414,1813
TRUCK-003,2026-04-02 14:52:07+00:00,-34.3385,-57.9715,9412,1813
TRUCK-003,2026-04-02 15:13:09+00:00,-34.3387,-57.9697,9354,1813
TRUCK-003,2026-04-02 15:25:06+00:00,-34.3367,-57.9624,8315,716
TRUCK-003,2026-04-02 15:38:10+00:00,-34.3337,-57.9623,8246,716
TRUCK-003,2026-04-02 15:53:08+00:00,-34.3297,-57.9584,8264,716
TRUCK-003,2026-04-02 16:13:01+00:00,-34.3293,-57.9565,8288,716
TRUCK-003,2026-04-02 16:22:06+00:00,-34.3239,-57.9529,7596,4
TRUCK-003,2026-04-02 16:31:02+00:00,-34.3253,-57.9558,7585,4
TRUCK-003,2026-04-02 16:48:01+00:00,-34.3225,-57.9524,7601,4
TRUCK-003,2026-04-02 17:07:11+00:00,-34.3231,-57.951,7896,357
TRUCK-003,2026-04-02 17:25:05+00:00,-34.3203,-57.9437,7710,155
TRUCK-003,2026-04-02 17:35:05+00:00,-34.3162,-57.9433,7704,155
TRUCK-003,2026-04-02 17:43:11+00:00,-34.3163,-57.9419,7683,155
TRUCK-003,2026-04-02 17:49:11+00:00,-34.3146,-57.9359,7714,155
TRUCK-003,2026-04-02 18:03:11+00:00,-34.3089,-57.9341,7586,0
TRUCK-003,2026-04-02 18:09:02+00:00,-34.3091,-57.9338,7559,0
TRUCK-003,2026-04-02 18:29:07+00:00,-34.3076,-57.9313,9964,2375
TRUCK-003,2026-04-02 18:46:09+00:00,-34.3058,-57.9285,9916,2375
TRUCK-003,2026-04-02 18:52:07+00:00,-34.2999,-57.9259,7556,8
TRUCK-003,2026-04-02 19:06:11+00:00,-34.2977,-57.9222,7608,8
TRUCK-003,2026-04-02 19:27:03+00:00,-34.2949,-57.9243,7579,8
TRUCK-003,2026-04-02 19:33:11+00:00,-34.295,-57.9191,7558,8
TRUCK-003,2026-04-02 19:52:10+00:00,-34.294,-57.9183,7591,0
TRUCK-004,2026-04-01 06:51:06+00:00,-34.6999,-58.2592,9377,2057
TRUCK-004,2026-04-01 07:08:03+00:00,-34.6953,-58.2565,9346,2057
TRUCK-004,2026-04-01 07:18:09+00:00,-34.6903,-58.2581,9357,2057
TRUCK-004,2026-04-01 07:34:04+00:00,-34.6904,-58.2561,8241,928
TRUCK-004,2026-04-01 07:52:03+00:00,-34.6887,-58.251,8257,928
TRUCK-004,2026-04-01 08:12:07+00:00,-34.6875,-58.2501,8205,928
TRUCK-004,2026-04-01 08:21:03+00:00,-34.6855,-58.2482,10084,2748
TRUCK-004,2026-04-01 08:37:08+00:00,-34.6835,-58.2472,8359,1068
TRUCK-004,2026-04-01 08:57:07+00:00,-34.6772,-58.2397,8358,1068
TRUCK-004,2026-04-01 09:06:11+00:00,-34.6761,-58.2381,8389,1068
TRUCK-004,2026-04-01 09:17:06+00:00,-34.6781,-58.2399,8378,1068
TRUCK-004,2026-04-01 09:27:06+00:00,-34.6733,-58.2325,7572,283
TRUCK-004,2026-04-01 09:35:01+00:00,-34.6745,-58.233,7567,283
TRUCK-004,2026-04-01 09:49:06+00:00,-34.6683,-58.2282,8370,1063
TRUCK-004,2026-04-01 09:58:05+00:00,-34.6669,-58.2287,8350,1063
TRUCK-004,2026-04-01 10:15:02+00:00,-34.6678,-58.2241,7622,344
TRUCK-004,2026-04-01 10:35:02+00:00,-34.6626,-58.2222,7612,344
TRUCK-004,2026-04-01 10:49:05+00:00,-34.6624,-58.2221,7642,344
TRUCK-004,2026-04-01 11:03:08+00:00,-34.6598,-58.2168,7656,344
TRUCK-004,2026-04-01 11:09:03+00:00,-34.6578,-58.214,7423,160
TRUCK-004,2026-04-01 11:29:03+00:00,-34.657,-58.2118,8328,1020
TRUCK-004,2026-04-01 11:42:09+00:00,-34.6544,-58.2126,8353,1020
TRUCK-004,2026-04-01 11:51:02+00:00,-34.6491,-58.2103,8287,1020
TRUCK-004,2026-04-01 12:00:10+00:00,-34.6481,-58.2073,7921,601
TRUCK-004,2026-04-01 12:13:05+00:00,-34.6483,-58.2019,7898,601
TRUCK-004,2026-04-01 12:28:04+00:00,-34.6454,-58.2043,7865,601
TRUCK-004,2026-04-01 12:49:05+00:00,-34.6453,-58.1982,7885,601
TRUCK-004,2026-04-01 13:10:10+00:00,-34.6405,-58.1944,7271,8
TRUCK-004,2026-04-01 13:28:03+00:00,-34.6387,-58.1948,7338,8
TRUCK-004,2026-04-01 13:37:02+00:00,-34.6339,-58.191,7314,8
TRUCK-004,2026-04-01 13:53:07+00:00,-34.6328,-58.188,7297,8
TRUCK-004,2026-04-01 14:04:09+00:00,-34.632,-58.1877,7265,0
TRUCK-004,2026-04-01 14:16:02+00:00,-34.6313,-58.1864,7271,0
TRUCK-004,2026-04-01 14:30:01+00:00,-34.6269,-58.1808,7263,0
TRUCK-004,2026-04-01 14:49:03+00:00,-34.6263,-58.1827,7763,489
TRUCK-004,2026-04-01 14:57:09+00:00,-34.6251,-58.1767,7475,180
TRUCK-004,2026-04-01 15:10:02+00:00,-34.6214,-58.1763,7451,180
TRUCK-004,2026-04-01 15:24:09+00:00,-34.6191,-58.1739,7510,180
TRUCK-004,2026-04-01 15:39:04+00:00,-34.6169,-58.1697,7511,180
TRUCK-004,2026-04-01 15:45:10+00:00,-34.6153,-58.1659,7268,0
TRUCK-004,2026-04-01 15:59:08+00:00,-34.6105,-58.1637,7266,0
TRUCK-004,2026-04-01 16:05:01+00:00,-34.6081,-58.1608,8788,1487
TRUCK-004,2026-04-01 16:22:02+00:00,-34.6113,-58.1579,8780,1487
TRUCK-004,2026-04-01 16:32:04+00:00,-34.6051,-58.1577,8345,1030
TRUCK-004,2026-04-01 16:45:07+00:00,-34.606,-58.1547,8307,1030
TRUCK-004,2026-04-01 17:05:08+00:00,-34.5999,-58.153,8357,1030
TRUCK-004,2026-04-01 17:20:11+00:00,-34.6027,-58.1529,8334,1030
TRUCK-004,2026-04-01 17:33:05+00:00,-34.5958,-58.1499,7500,187
TRUCK-004,2026-04-01 17:51:11+00:00,-34.5983,-58.1493,9452,2184
TRUCK-004,2026-04-01 18:04:05+00:00,-34.5914,-58.1451,9461,2184
TRUCK-004,2026-04-01 18:18:04+00:00,-34.5931,-58.1408,9520,2184
TRUCK-004,2026-04-01 18:26:04+00:00,-34.5871,-58.1421,8743,1479
TRUCK-004,2026-04-01 18:36:06+00:00,-34.5877,-58.135,8820,1479
TRUCK-004,2026-04-01 18:47:01+00:00,-34.5833,-58.1337,8794,1479
TRUCK-004,2026-04-01 18:53:02+00:00,-34.5841,-58.1344,8753,1479
TRUCK-004,2026-04-01 19:03:10+00:00,-34.5813,-58.1294,7688,380
TRUCK-004,2026-04-01 19:10:07+00:00,-34.5797,-58.1253,7688,380
TRUCK-004,2026-04-01 19:30:07+00:00,-34.5769,-58.1255,7679,380
TRUCK-004,2026-04-01 19:46:11+00:00,-34.5722,-58.1237,7652,380
TRUCK-004,2026-04-01 19:59:04+00:00,-34.5715,-58.119,7377,59
TRUCK-004,2026-04-01 20:06:05+00:00,-34.5693,-58.116,7329,59
TRUCK-004,2026-04-01 20:26:03+00:00,-34.5672,-58.1164,7322,59
TRUCK-004,2026-04-01 20:33:06+00:00,-34.5647,-58.111,9507,2183
TRUCK-004,2026-04-01 20:52:08+00:00,-34.563,-58.1091,7807,543
TRUCK-004,2026-04-01 20:58:05+00:00,-34.5613,-58.1079,7830,543
TRUCK-004,2026-04-01 21:13:01+00:00,-34.5618,-58.1055,7870,543
TRUCK-004,2026-04-01 21:33:10+00:00,-34.5597,-58.101,7850,543
TRUCK-004,2026-04-01 21:50:07+00:00,-34.5552,-58.0985,7429,108
TRUCK-004,2026-04-01 22:07:05+00:00,-34.5531,-58.0967,7406,108
TRUCK-004,2026-04-01 22:18:10+00:00,-34.5499,-58.0977,8826,1505
TRUCK-004,2026-04-01 22:32:04+00:00,-34.5519,-58.096,8770,1505
TRUCK-004,2026-04-01 22:48:09+00:00,-34.5466,-58.0926,7446,105
TRUCK-004,2026-04-01 22:58:04+00:00,-34.5468,-58.0898,7425,105
TRUCK-004,2026-04-01 23:06:10+00:00,-34.5412,-58.0841,7412,105
TRUCK-004,2026-04-01 23:22:01+00:00,-34.54,-58.0827,7434,105
TRUCK-004,2026-04-01 23:40:01+00:00,-34.538,-58.0794,7316,0
TRUCK-004,2026-04-01 23:46:05+00:00,-34.538,-58.0771,9083,1787
TRUCK-004,2026-04-02 00:04:10+00:00,-34.5351,-58.0795,9096,1787
TRUCK-004,2026-04-02 00:15:11+00:00,-34.5333,-58.0753,9092,1787
TRUCK-004,2026-04-02 00:27:02+00:00,-34.5296,-58.0733,8886,1566
TRUCK-004,2026-04-02 00:44:07+00:00,-34.5307,-58.0698,8878,1566
TRUCK-004,2026-04-02 00:57:11+00:00,-34.5247,-58.0685,8831,1566
TRUCK-004,2026-04-02 01:15:08+00:00,-34.5223,-58.0666,8846,1566
TRUCK-004,2026-04-02 01:23:07+00:00,-34.5233,-58.065,7496,205
TRUCK-004,2026-04-02 01:41:10+00:00,-34.5226,-58.0615,7473,205
TRUCK-004,2026-04-02 01:57:10+00:00,-34.5184,-58.0581,7480,205
TRUCK-004,2026-04-02 02:15:06+00:00,-34.517,-58.0554,7478,205
TRUCK-004,2026-04-02 02:36:10+00:00,-34.5145,-58.0534,7312,45
TRUCK-004,2026-04-02 02:45:03+00:00,-34.5135,-58.0531,7308,45
TRUCK-004,2026-04-02 02:51:07+00:00,-34.5098,-58.0502,7369,45
TRUCK-004,2026-04-02 03:02:07+00:00,-34.5096,-58.0451,9098,1789
TRUCK-004,2026-04-02 03:19:07+00:00,-34.5032,-58.0416,8152,843
TRUCK-004,2026-04-02 03:35:07+00:00,-34.5061,-58.0407,8148,843
TRUCK-004,2026-04-02 03:48:11+00:00,-34.5023,-58.0394,8140,843
TRUCK-004,2026-04-02 04:05:08+00:00,-34.5023,-58.0381,8181,843
TRUCK-004,2026-04-02 04:26:04+00:00,-34.4975,-58.034,7881,581
TRUCK-004,2026-04-02 04:38:06+00:00,-34.4983,-58.0341,7915,581
TRUCK-004,2026-04-02 04:48:10+00:00,-34.4959,-58.0289,8405,1083
TRUCK-004,2026-04-02 05:06:09+00:00,-34.4884,-58.0267,8397,1083
TRUCK-004,2026-04-02 05:21:10+00:00,-34.4901,-58.022,7749,423
TRUCK-004,2026-04-02 05:38:06+00:00,-34.484,-58.0212,7698,423
TRUCK-004,2026-04-02 05:56:09+00:00,-34.4841,-58.0201,7714,423
TRUCK-004,2026-04-02 06:09:08+00:00,-34.4831,-58.0189,7704,423
TRUCK-004,2026-04-02 06:27:11+00:00,-34.4828,-58.0115,7433,105
TRUCK-004,2026-04-02 06:34:01+00:00,-34.4805,-58.0132,9865,2592
TRUCK-004,2026-04-02 06:48:02+00:00,-34.4759,-58.0106,9909,2592
TRUCK-004,2026-04-02 07:08:03+00:00,-34.4773,-58.0084,9904,2592
TRUCK-004,2026-04-02 07:18:06+00:00,-34.4731,-58.0036,8646,1375
TRUCK-004,2026-04-02 07:30:11+00:00,-34.4726,-58.0045,8659,1375
TRUCK-004,2026-04-02 07:48:10+00:00,-34.4665,-57.9994,8695,1375
TRUCK-004,2026-04-02 08:04:05+00:00,-34.4644,-57.9959,8678,1375
TRUCK-004,2026-04-02 08:21:08+00:00,-34.4656,-57.993,7329,26
TRUCK-004,2026-04-02 08:42:08+00:00,-34.4627,-57.9913,7367,26
TRUCK-004,2026-04-02 09:03:10+00:00,-34.4614,-57.9897,7312,26
TRUCK-004,2026-04-02 09:10:01+00:00,-34.4566,-57.9887,7300,26
TRUCK-004,2026-04-02 09:18:01+00:00,-34.4529,-57.9878,7316,0
TRUCK-004,2026-04-02 09:35:08+00:00,-34.455,-57.9856,7275,0
TRUCK-004,2026-04-02 09:53:05+00:00,-34.4514,-57.9838,7273,0
TRUCK-004,2026-04-02 10:02:02+00:00,-34.4466,-57.9781,8681,1394
TRUCK-004,2026-04-02 10:15:02+00:00,-34.4456,-57.9756,7650,347
TRUCK-004,2026-04-02 10:30:04+00:00,-34.4432,-57.9736,7689,347
TRUCK-004,2026-04-02 10:42:09+00:00,-34.4441,-57.9729,7676,347
TRUCK-004,2026-04-02 10:48:08+00:00,-34.4399,-57.9668,7663,347
TRUCK-004,2026-04-02 11:00:03+00:00,-34.4402,-57.9675,7445,183
TRUCK-004,2026-04-02 11:13:09+00:00,-34.4377,-57.9661,7445,183
TRUCK-004,2026-04-02 11:25:10+00:00,-34.4356,-57.9635,7826,521
TRUCK-004,2026-04-02 11:43:04+00:00,-34.4346,-57.9577,7821,521
TRUCK-004,2026-04-02 11:49:07+00:00,-34.4293,-57.9546,7574,300
TRUCK-004,2026-04-02 11:58:06+00:00,-34.4287,-57.9547,7569,300
TRUCK-004,2026-04-02 12:06:11+00:00,-34.429,-57.9548,7595,300
TRUCK-004,2026-04-02 12:13:06+00:00,-34.4255,-57.9469,7568,300
TRUCK-004,2026-04-02 12:31:04+00:00,-34.4238,-57.9446,7387,62
TRUCK-004,2026-04-02 12:42:03+00:00,-34.4201,-57.9462,9377,2050
TRUCK-004,2026-04-02 12:51:01+00:00,-34.416,-57.9424,9329,2050
TRUCK-004,2026-04-02 13:02:11+00:00,-34.4135,-57.9419,9350,2050
TRUCK-004,2026-04-02 13:20:04+00:00,-34.4125,-57.9389,9195,1893
TRUCK-004,2026-04-02 13:26:07+00:00,-34.4101,-57.9375,9167,1893
TRUCK-004,2026-04-02 13:38:07+00:00,-34.4117,-57.9321,9163,1893
TRUCK-004,2026-04-02 13:45:06+00:00,-34.4089,-57.9292,9168,1893
TRUCK-004,2026-04-02 13:55:06+00:00,-34.4047,-57.9304,7783,495
TRUCK-004,2026-04-02 14:01:01+00:00,-34.4017,-57.9274,7782,495
TRUCK-004,2026-04-02 14:11:11+00:00,-34.4032,-57.926,7827,495
TRUCK-004,2026-04-02 14:22:09+00:00,-34.398,-57.923,7766,495
TRUCK-004,2026-04-02 14:28:04+00:00,-34.399,-57.9188,7488,172
TRUCK-004,2026-04-02 14:43:01+00:00,-34.3939,-57.9131,7482,172
TRUCK-004,2026-04-02 14:51:10+00:00,-34.3952,-57.9115,7503,172
TRUCK-004,2026-04-02 15:06:06+00:00,-34.3923,-57.9128,7873,599
TRUCK-004,2026-04-02 15:15:09+00:00,-34.3859,-57.9064,7694,352
TRUCK-004,2026-04-02 15:29:09+00:00,-34.3858,-57.9076,7688,352
TRUCK-004,2026-04-02 15:44:08+00:00,-34.3857,-57.9039,7631,352
TRUCK-004,2026-04-02 15:53:02+00:00,-34.3807,-57.9034,7669,352
TRUCK-004,2026-04-02 16:00:04+00:00,-34.3783,-57.8992,7451,125
TRUCK-004,2026-04-02 16:11:08+00:00,-34.3798,-57.8959,7408,125
TRUCK-004,2026-04-02 16:25:05+00:00,-34.3743,-57.893,8957,1676
TRUCK-004,2026-04-02 16:44:10+00:00,-34.3716,-57.8947,8995,1676
TRUCK-004,2026-04-02 17:03:11+00:00,-34.3718,-57.8905,8159,872
TRUCK-004,2026-04-02 17:17:01+00:00,-34.3694,-57.8899,8210,872
TRUCK-004,2026-04-02 17:38:06+00:00,-34.3701,-57.8836,8181,872
TRUCK-004,2026-04-02 17:52:09+00:00,-34.3676,-57.8825,8173,872
TRUCK-004,2026-04-02 18:00:08+00:00,-34.3631,-57.8774,7521,190
TRUCK-005,2026-04-01 06:08:06+00:00,-34.4859,-58.2215,11625,4112
TRUCK-005,2026-04-01 06:23:11+00:00,-34.4809,-58.2159,11645,4112
TRUCK-005,2026-04-01 06:42:09+00:00,-34.4819,-58.2115,11575,4112
TRUCK-005,2026-04-01 06:54:09+00:00,-34.4777,-58.2114,9220,1751
TRUCK-005,2026-04-01 07:14:07+00:00,-34.4784,-58.2102,9219,1751
TRUCK-005,2026-04-01 07:34:01+00:00,-34.4735,-58.2064,9282,1751
TRUCK-005,2026-04-01 07:53:11+00:00,-34.4751,-58.2056,10873,3381
TRUCK-005,2026-04-01 08:06:08+00:00,-34.4706,-58.1993,8077,582
TRUCK-005,2026-04-01 08:24:11+00:00,-34.4653,-58.1996,8073,582
TRUCK-005,2026-04-01 08:31:07+00:00,-34.4658,-58.1985,8104,582
TRUCK-005,2026-04-01 08:51:06+00:00,-34.4658,-58.1964,8064,582
TRUCK-005,2026-04-01 09:10:02+00:00,-34.4634,-58.1896,7790,302
TRUCK-005,2026-04-01 09:31:03+00:00,-34.4612,-58.19,7780,302
TRUCK-005,2026-04-01 09:45:10+00:00,-34.4571,-58.1874,10306,2835
TRUCK-005,2026-04-01 09:52:08+00:00,-34.4566,-58.1835,10360,2835
TRUCK-005,2026-04-01 10:00:04+00:00,-34.4518,-58.1806,7799,297
TRUCK-005,2026-04-01 10:08:11+00:00,-34.4503,-58.1809,7819,297
TRUCK-005,2026-04-01 10:20:09+00:00,-34.4518,-58.1752,7804,297
TRUCK-005,2026-04-01 10:36:04+00:00,-34.4461,-58.1725,7755,297
TRUCK-005,2026-04-01 10:42:05+00:00,-34.4433,-58.1737,7542,26
